numero,nom_four,autre_nom_four,num_entr,structure,nombre_employes,nombre_employes_mtl,politique_dev_durable,politique_appro_responsable,entreprise_econo_sociale,lieu_arr,lieu_ville,lieu_etat,lieu_pays,lieu_zone_achat
604661,LAO PRODUCTIONS INC.,,1174296724,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,,LAVAL,QC,CA,Québec hors Conseil d'agglomération
603552,CHAPITEAUX ST-MICHEL INC.,,1170459441,*Société par actions/Corporations/Compagnie,12.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,SAINTE-CATHERINE,QC,CA,Québec hors Conseil d'agglomération
604048,CENTRE DE SERVICES AUTOMOBILES DU CLUB AUTOMOBILE DU QUEBEC INC,,1141773599,*Société par actions/Corporations/Compagnie,80.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
603984,LUSSIER CHEVROLET BUICK GMC LTEE,,1143331693,*Société par actions/Corporations/Compagnie,70.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,ST-HYACINTHE,QC,CA,Québec hors Conseil d'agglomération
605355,LA COMPAGNIE DE LOCATION D'AUTOS ENTERPRISE CANADA.,NEQ:1173066813,1173066813,*Société par actions/Corporations/Compagnie,500.0,,N,"O Plan, politique ou engagements de DD",N,,Mont-Royal,QC,CA,Conseil d'agglomération hors Montréal
607152,FRANCIS LECAVALIER,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
607314,9404-2769 QUEBEC INC.,,1174838251,*Société par actions/Corporations/Compagnie,,,N,N,N,Côte-des-Neiges–Notre-Dame-de-Grâce,MONTREAL,QC,CA,Place d'affaires à Montréal
606667,CAMELEON VERT PLANTES TROPICALES INC,,1142974030,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,Côte-des-Neiges–Notre-Dame-de-Grâce,MONTREAL,QC,CA,Place d'affaires à Montréal
607189,MARIE-HELENE  COTE,,0000000NA,*Entreprise individuelle / Travailleur autonome,4.0,,"O Plan, politique ou engagements de DD",N,N,Rosemont–La Petite-Patrie,Montreal,QC,CA,Place d'affaires à Montréal
607173,SMARTSAFETY SOFTWARE INC,,0000000NA,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,,Meridian,ID,US,Étranger hors Canada
117661,TECHNIPARC,9032-2454 QUEBEC INC.,1145571486,*Société par actions/Corporations/Compagnie,25.0,,"O Plan, politique ou engagements de DD",N,O,Saint-Laurent,SAINT-LAURENT,QC,CA,Place d'affaires à Montréal
605648,MAISON  CROSS ROADS,,1142872671,*Organisme à  but non lucratif,22.0,,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
606337,CLINIQUES TELUS SANTE INC.,,1164676273,*Société par actions/Corporations/Compagnie,650.0,,"O Plan, politique ou engagements de DD",N,N,,VANCOUVER,CB,CA,Canada mais hors Québec
606963,LES PRODUCTIONS AZACCA,,2269838191,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
322716,TETRA TECH QI INC.,NEQ:1169411510,1169411510,*Société par actions/Corporations/Compagnie,480.0,,N,N,N,,Boucherville,QC,CA,Québec hors Conseil d'agglomération
605883,LES PRODUCTIONS NEVER WAS AVERAGE INC.,NEQ:1175796144,1175796144,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,Villeray–Saint-Michel–Parc-Extension,Montreal,QC,CA,Place d'affaires à Montréal
606887,CELINE DINOU,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
606332,IN SITU INC.,,1176240118,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
605552,ADVANCED MOTION & CONTROLS LTD.,NEQ:1161838223,1161838223,*Société par actions/Corporations/Compagnie,54.0,,N,N,N,,Laval,QC,CA,Québec hors Conseil d'agglomération
236919,SALESFORCE.COM CANADA CORPORATION,,,*Société par actions/Corporations/Compagnie,,,N,N,N,,TORONTO,ON,CA,Canada mais hors Québec
606762,GESTION IMMOBILIERE 172 INC.,,1164614027,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,,MIRABEL,QC,CA,Québec hors Conseil d'agglomération
605914,ALFATEK ELECTRONICS SERVICES INC.,,1164636640,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
606089,JM SERVICES ET GESTION DES PROJETS INC.,,1173803918,*Société par actions/Corporations/Compagnie,6.0,,"O Plan, politique ou engagements de DD",N,N,,DELSON,QC,CA,Québec hors Conseil d'agglomération
120863,CENTRE INTERNATIONAL D'ART CONTEMPORAIN DE MONTREAL(CIAC),,1142580217,*Institution gouvernementale,6.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
344106,MICHELINE PARENT,,,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,HARRINGTON,QC,CA,Québec hors Conseil d'agglomération
561086,LE COMPLEXE,,1174787086,*Organisme à  but non lucratif,4.0,,"O Plan, politique ou engagements de DD",N,N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
606915,ORGANISME EXMURO ARTS PUBLICS,,1164260334,*Société par actions/Corporations/Compagnie,6.0,,N,N,O,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
158638,C.D. ECHANGEURS DE CHALEUR,,2246795894,*Entreprise individuelle / Travailleur autonome,5.0,5.0,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
366672,TELAR CONSTRUCTION INC.,,1171130348,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,Mercier–Hochelaga-Maisonneuve,MONTREAL,QC,CA,Place d'affaires à Montréal
203489,MACONNERIE BOUILLON INC.,,1164744121,*Société par actions/Corporations/Compagnie,36.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Verdun,MONTREAL,QC,CA,Place d'affaires à Montréal
121577,DELISLE DESPAUX ET ASSOCIES INC,,1161664991,*Société par actions/Corporations/Compagnie,9.0,,N,N,N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
608181,EVELINE LUPIEN,,0000000NA,*Entreprise individuelle / Travailleur autonome,2.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
609288,ARTOUN TRAITEUR INC.,,1149647696,*Société par actions/Corporations/Compagnie,15.0,,"O Plan, politique ou engagements de DD",N,N,,CANDIAC,QC,CA,Québec hors Conseil d'agglomération
607553,ALTITUDE 233 INC.,,1175223040,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
607977,9291-0249 QUEBEC INC,,1169590768,*Société par actions/Corporations/Compagnie,4.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
608040,FLORA BIDAUD,,2276353135,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Verdun,MONTREAL,QC,CA,Place d'affaires à Montréal
121416,DYNAPOMPE INC.,,1149026628,*Société par actions/Corporations/Compagnie,20.0,20.0,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
607987,GOUTTIERES L.M. LANDRY,,1171015457,*Société par actions/Corporations/Compagnie,18.0,,N,N,N,,SALABERRY-DE-VALLEYFIELD,QC,CA,Québec hors Conseil d'agglomération
607408,SARA SADAWI,,0000000NA,*Entreprise individuelle / Travailleur autonome,0.0,,N,N,N,,KIRKLAND,QC,CA,Québec hors Conseil d'agglomération
509568,CHRISTIAN  GATES ST-PIERRE,,000000NAN,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
182553,AGENCE DIALEKTA INC.,NEQ:1180778996,1180778996,*Société par actions/Corporations/Compagnie,35.0,,N,N,N,Rosemont–La Petite-Patrie,Montreal,QC,CA,Place d'affaires à Montréal
427428,SYSTEME SUCCESSFINDER,SUCCESSFINDER INC.,1169688208,*Société par actions/Corporations/Compagnie,16.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
550440,PRE LABS INC.,,0000000NA,*Société par actions/Corporations/Compagnie,14.0,,"O Plan, politique ou engagements de DD",N,N,,KELOWNA,BC,CA,Canada mais hors Québec
158144,ANIMA CONFERENCES ET FORMATIONS,NICOLAS SARRASIN,2273905259,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,SHERBROOKE,QC,CA,Québec hors Conseil d'agglomération
607699,MATHIEU VALADE,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,CHICOUTIMI,QC,CA,Québec hors Conseil d'agglomération
607942,JULIEN D PROULX,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
418752,LASHLEY + ASSOCIATES CORPORATION,,1172206642,*Société par actions/Corporations/Compagnie,9.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
520504,TECHNOLOGIE OPTIC.CA INC.,,1174075805,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,,ST-HUBERT,QC,CA,Québec hors Conseil d'agglomération
574642,9418-2664 QUEBEC INC.,,1175451179,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,,OKA,QC,CA,Québec hors Conseil d'agglomération
610982,AGRILEGAL,,2276238427,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,SAINT-ARMAND,QC,CA,Québec hors Conseil d'agglomération
494257,FIX SYSTEME INC.,,1160566551,*Société par actions/Corporations/Compagnie,,,N,N,N,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
611219,SERVICES L'EXCELLENCE EN 1ER INC,,1166950015,*Société par actions/Corporations/Compagnie,5.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,TERREBONNE,QC,CA,Québec hors Conseil d'agglomération
550536,REJEAN BEAUDRY,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,TROIS-RIVIERES,QC,CA,Québec hors Conseil d'agglomération
611300,9387-5516 QUEBEC INC.,SPHL,1174089319,*Société par actions/Corporations/Compagnie,5.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
596620,GROUPE PICOTTE INC.,,1161625026,*Société par actions/Corporations/Compagnie,45.0,,N,N,N,,SAINTE-CATHERINE,QC,CA,Québec hors Conseil d'agglomération
610598,LORICA EQUIPMENT LTD,,0000000NA,*Société par actions/Corporations/Compagnie,3.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,Chilliwack,COLOMBIE-BRITANNIQUE,CA,Canada mais hors Québec
327618,SOFTBOX INTEGRATION INC.,NEQ:1170898580,1170898580,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,Saint-Léonard,Saint-Leonard,QC,CA,Place d'affaires à Montréal
609720,3028941 CANADA INC.,,1146312427,*Société par actions/Corporations/Compagnie,,,N,N,N,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
610969,GESTION BC-A INC.,,1140160285,*Société par actions/Corporations/Compagnie,150.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,ST-MARTIN,QC,CA,Québec hors Conseil d'agglomération
611832,9420-7933 QUEBEC INC.,,1175574830,*Société par actions/Corporations/Compagnie,,,N,N,N,,DORVAL,QC,CA,Conseil d'agglomération hors Montréal
611833,HEBERGEMENT WEB JM INC.,,1175569921,*Société par actions/Corporations/Compagnie,,,N,N,N,,REPENTIGNY,QC,CA,Québec hors Conseil d'agglomération
570620,CRT CONSEILS INC.,,1168952662,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,,MAGOG,QC,CA,Québec hors Conseil d'agglomération
381871,J&J DUGUAY ELECTRIQUE INC.,,1171154207,*Société par actions/Corporations/Compagnie,4.0,,N,N,N,,SAINT-PHILIPPE,QC,CA,Québec hors Conseil d'agglomération
611660,JESSICA DUCLOS,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,MARIEVILLE,QC,CA,Québec hors Conseil d'agglomération
612407,INTRAPRENEUR-E,NEQ:2266576802,2266576802,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,Saint-Constant,QC,CA,Québec hors Conseil d'agglomération
611978,SYLVIE BOURDON,,0000000NA,*Entreprise individuelle / Travailleur autonome,,,N,N,N,Rivière-des-Prairies–Pointe-aux-Trembles,MONTREAL,QC,CA,Place d'affaires à Montréal
612955,MOVEX INNOVATION INC.,,1161021945,*Société par actions/Corporations/Compagnie,,,N,N,N,,SHAWINIGAN,QC,CA,Québec hors Conseil d'agglomération
611868,CLUB RECRE-ACTION INC.,NEQ:1168553916,1168553916,*Société par actions/Corporations/Compagnie,5.0,,N,N,N,,Beloeil,QC,CA,Québec hors Conseil d'agglomération
611355,JEAN POISSON,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Rivière-des-Prairies–Pointe-aux-Trembles,MONTREAL,QC,CA,Place d'affaires à Montréal
613338,MONG HIEN NGUYEN,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Pierrefonds-Roxboro,MONTREAL,QC,CA,Place d'affaires à Montréal
606657,9373-5942 QUEBEC INC.,,1173440455,*Société par actions/Corporations/Compagnie,,,N,N,N,,TERREBONNE,QC,CA,Québec hors Conseil d'agglomération
611940,CARTIER COMMUNICATION MARKETING  INC.,,1174402330,*Société par actions/Corporations/Compagnie,53.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
612980,9368-6426 QUEBEC INC,,1173202640,*Société par actions/Corporations/Compagnie,,,N,N,N,Saint-Laurent,MONTREAL,QC,CA,Place d'affaires à Montréal
613317,C'EST JUSTE PARFAIT,,1174015074,*Société par actions/Corporations/Compagnie,12.0,,"O Plan, politique ou engagements de DD",N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
612427,MOUSER ELECTRONICS,,,*Autre statut juridique,,,N,N,N,,FORT WORTH,TX,US,Étranger hors Canada
613382,GAVIN MACGREGOR,,0000000NA,*Entreprise individuelle / Travailleur autonome,,,N,N,N,Le Sud-Ouest,MONTREAL,QC,CA,Place d'affaires à Montréal
462625,LEBOOTH ACTIVATION INC.,NEQ:1172772619,1172772619,*Société par actions/Corporations/Compagnie,3.0,,N,N,N,Ville-Marie,Montreal,QC,CA,Place d'affaires à Montréal
603147,SEL WINDSOR LTEE,,1175851279,*Société par actions/Corporations/Compagnie,,,"O Plan, politique ou engagements de DD",N,O,,POINTE CLAIRE,QC,CA,Conseil d'agglomération hors Montréal
569299,ASSOCIATION  DES AVENTURIERS DE BADEN-POWELL,,1172256126,*Organisme à  but non lucratif,1.0,,N,N,N,Pierrefonds-Roxboro,MONTREAL,QC,CA,Place d'affaires à Montréal
114897,CANTOL CORP,,1168231232,*Société par actions/Corporations/Compagnie,60.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,MARKHAM,ON,CA,Canada mais hors Québec
550546,ACCESS INFORMATION MANAGEMENT OF CANADA ULC,,1174776352,*Société par actions/Corporations/Compagnie,311.0,,N,N,N,,TORONTO,ON,CA,Canada mais hors Québec
498615,ISPHALT INC.,,1172940745,*Société par actions/Corporations/Compagnie,4.0,,N,N,N,,LES CEDRES,QC,CA,Québec hors Conseil d'agglomération
612403,MUSIQUE C-WAY INC.,,1164055379,*Société par actions/Corporations/Compagnie,1.0,,N,N,N,,ST-EUSTACHE,QC,CA,Québec hors Conseil d'agglomération
612216,T.HADRI PRODUCTION,,2269549541,*Entreprise individuelle / Travailleur autonome,5.0,,N,N,N,,SAINT BASILE LE GRAND,QC,CA,Québec hors Conseil d'agglomération
613986,9443-8660 QUEBEC INC.,,1176650464,*Société par actions/Corporations/Compagnie,2.0,,N,N,N,,SAINT-REMI,QC,CA,Québec hors Conseil d'agglomération
613703,CONSTRUCTION GENIX INC.,,1161491577,*Société par actions/Corporations/Compagnie,50.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,,QUEBEC,QC,CA,Québec hors Conseil d'agglomération
614462,9216-6453 QUEBEC INC.,,1166258799,*Société par actions/Corporations/Compagnie,3.0,,"O Plan, politique ou engagements de DD",N,N,,ST TITE,QC,CA,Québec hors Conseil d'agglomération
528605,SUZANNE BOUCHER,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD",N,N,,ST-ADRIEN D'IRLANDE,QC,CA,Québec hors Conseil d'agglomération
613964,MADELEINE TURGEON,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,SAINT-LAZARE,QC,CA,Québec hors Conseil d'agglomération
614397,AMARILYS PROULX,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,"O Plan, politique ou engagements de DD",N,N,Villeray–Saint-Michel–Parc-Extension,MONTREAL,QC,CA,Place d'affaires à Montréal
325553,GROUPE R. Y. BEAUDOIN INC.,GRYB NEQ:1164618119,1164618119,*Société par actions/Corporations/Compagnie,250.0,,N,N,N,,Victoriaville,QC,CA,Québec hors Conseil d'agglomération
614460,INVESTISSEMENTS  ELMAG INC,,1142953737,*Société par actions/Corporations/Compagnie,,,N,N,N,Pierrefonds-Roxboro,MONTREAL,QC,CA,Place d'affaires à Montréal
617522,VAPRO COMMERCIAL INC.,,1174995606,*Société par actions/Corporations/Compagnie,25.0,,N,N,N,,MASCOUCHE,QC,CA,Québec hors Conseil d'agglomération
491380,PARALLELE 54 EXPERT-CONSEIL INC.,NEQ:1179596664,1179596664,*Société par actions/Corporations/Compagnie,70.0,,N,N,N,Ville-Marie,Montreal,QC,CA,Place d'affaires à Montréal
455249,SIMON GUAY,,000000NON,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,ILE-PERROT,QC,CA,Québec hors Conseil d'agglomération
463625,RIVAL BOXING GEAR INC.,LES ARTICLES DE BOXE RIVAL INC.,1161590469,*Société par actions/Corporations/Compagnie,12.0,,N,N,N,Saint-Léonard,MONTREAL,QC,CA,Place d'affaires à Montréal
619762,9333-3771 QUEBEC INC.,,1171440457,*Société par actions/Corporations/Compagnie,4.0,,"O Plan, politique ou engagements de DD",N,N,LaSalle,MONTREAL,QC,CA,Place d'affaires à Montréal
619743,ATELIER TAG ET NEUF ARCHITECT(E)S EN CONSORTIUM,,3343616143,*Société en nom collectif,217.0,,N,N,N,Ville-Marie,MONTREAL,QC,CA,Place d'affaires à Montréal
619482,JULIE    ARCHAMBAULT,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Montréal-Nord,MONTREAL,QC,CA,Place d'affaires à Montréal
618532,CPLEADERSHIP,NEQ:2273203820,2273203820,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,,Laval,QC,CA,Québec hors Conseil d'agglomération
619598,STIMULATION DEJA VU INC.,,1173017956,*Société par actions/Corporations/Compagnie,4.0,,"O Plan, politique ou engagements de DD",N,N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
619610,JACQUES BELAIR,,0000000NA,*Entreprise individuelle / Travailleur autonome,1.0,,N,N,N,Pierrefonds-Roxboro,MONTREAL,QC,CA,Place d'affaires à Montréal
588238,LES GASPILLEURS,,1175080309,*Société par actions/Corporations/Compagnie,1.0,,"O Plan, politique ou engagements de DD",N,N,Rosemont–La Petite-Patrie,MONTREAL,QC,CA,Place d'affaires à Montréal
618621,ELECTROPRO SERVICE PSJB INC.,,1175046516,*Société par actions/Corporations/Compagnie,3.0,,"O Plan, politique ou engagements de DD","O Plan, politique ou engagements de responsabilité sociale",N,,BLAINVILLE,QC,CA,Québec hors Conseil d'agglomération
618132,HAMIE ROBITAILLE,,4002879978,*Entreprise individuelle / Travailleur autonome,5.0,,N,N,N,Le Plateau-Mont-Royal,MONTREAL,QC,CA,Place d'affaires à Montréal
618758,LES PRODUCTION END OF THE WEAK QUEBEC INC,,1175799858,*Société par actions/Corporations/Compagnie,3.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,Rivière-des-Prairies–Pointe-aux-Trembles,MONTREAL,QC,CA,Place d'affaires à Montréal
618771,SIGNALISATION DE L'ESTRIE INC.,,1176304450,*Société par actions/Corporations/Compagnie,200.0,,"O Plan, politique ou engagements de DD",N,N,,SHERBROOKE,QC,CA,Québec hors Conseil d'agglomération
618139,TROIS-RIVIERES LOCATION INC.,NEQ:1175946137,1175946137,*Société par actions/Corporations/Compagnie,105.0,,N,N,N,,Trois-Rivieres,QC,CA,Québec hors Conseil d'agglomération
618223,PAVAGE $ DENEIGEMENT JNB INC.,NEQ:1171042584,1171042584,*Société par actions/Corporations/Compagnie,8.0,,N,"O Plan, politique ou engagements de responsabilité sociale",N,,Pointe-Claire,QC,CA,Conseil d'agglomération hors Montréal
619163,GROUPE CARBONE CONTINENTAL INC.,NEQ:1176200609,1176200609,*Société par actions/Corporations/Compagnie,50.0,,"O Plan, politique ou engagements de responsabilité sociale","O Plan, politique ou engagements de DD",N,Saint-Léonard,Montreal,QC,CA,Place d'affaires à Montréal
